Time_1,user,likes_count,url,howOld
0000/12/21 12:55:21,shun-kusano,17,https://qiita.com/shun-kusano/items/eb545112caedff8d2b64,0
0000/12/21 20:44:22,fumiya_sato,64,https://qiita.com/fumiya_sato/items/df28dff5ccc653183235,3
0000/12/21 22:23:35,NagayamaT,3,https://qiita.com/NagayamaT/items/54325be5c063f9b38d56,0
0000/12/21 23:51:40,takeajioka,1,https://qiita.com/takeajioka/items/96effe312ac80f808d9e,1
0000/12/22 00:22:29,tatsuyai713,13,https://qiita.com/tatsuyai713/items/bb4f13e0c8d3ad49e607,1
0000/12/22 01:43:36,watawatavoltage,88,https://qiita.com/watawatavoltage/items/4f1a468976649623dd9d,1
0000/12/22 02:08:12,takeajioka,1,https://qiita.com/takeajioka/items/96fb3b1d05a539407d83,1
0000/12/22 14:22:11,rysk-t,0,https://qiita.com/rysk-t/items/72133bdb9ac8d5bc6281,3
0000/12/22 18:16:58,fumiya_sato,15,https://qiita.com/fumiya_sato/items/1c0338bc7270d3929649,1
0000/12/22 18:36:56,tsubolabo,4,https://qiita.com/tsubolabo/items/6aeee504c5851277fe1f,0
0000/12/22 20:11:58,fumiya_sato,13,https://qiita.com/fumiya_sato/items/9167f12bf182fa585968,2
0000/12/23 18:12:38,sshojiro,1,https://qiita.com/sshojiro/items/f540f2350ef22231a2ec,5
0000/12/23 18:29:23,NagayamaT,1,https://qiita.com/NagayamaT/items/9dd812794875e86afe46,0
0000/12/23 18:31:17,Fuminori_Souma,1,https://qiita.com/Fuminori_Souma/items/0764db51b27b63c16554,2
0000/12/23 20:47:42,tko_ji,8,https://qiita.com/tko_ji/items/d7d9e034917edd13588f,2
0000/12/23 21:38:44,HppyCtrlEngnrng,13,https://qiita.com/HppyCtrlEngnrng/items/563a43cd293a923357d6,1
0000/12/23 22:29:40,takarakasai,7,https://qiita.com/takarakasai/items/d777a697e006cc40f1ef,3
0000/12/23 23:44:47,mizukirc,31,https://qiita.com/mizukirc/items/12fc1a736f0f1b5d8efe,1
0000/12/24 00:10:38,motorcontrolman,19,https://qiita.com/motorcontrolman/items/958ad922583b414dca96,0
0000/12/24 03:06:33,backslash,18,https://qiita.com/backslash/items/4bfc9fde55277f518f6b,0
0000/12/24 15:36:37,eigs,16,https://qiita.com/eigs/items/ff8e77d1e5d8844b4236,1
0000/12/24 15:38:16,ruteshi_SI_shiteru,7,https://qiita.com/ruteshi_SI_shiteru/items/391f21053bbffefc3bd2,5
0000/12/24 15:46:41,teruqii,11,https://qiita.com/teruqii/items/dc9c1809a3917dcdc8da,1
0000/12/25 01:12:12,mimaun,3,https://qiita.com/mimaun/items/ff9da5086f1b6238bfff,5
0000/12/25 14:40:30,zjliu,1,https://qiita.com/zjliu/items/b082829e629acf924df6,5
0000/12/25 15:16:07,sshojiro,39,https://qiita.com/sshojiro/items/2f2720ba7697e8758855,4
0000/12/25 22:06:50,Monzo_N,15,https://qiita.com/Monzo_N/items/c68f52e88fd532671a19,1
0000/12/26 12:39:21,jirojiro,11,https://qiita.com/jirojiro/items/67ffc62a7c5786f52ccb,0
0000/12/26 12:55:55,atorii,6,https://qiita.com/atorii/items/85a5510f2abaf8e7437f,2
0000/12/26 16:36:08,ttoori-ttoori,1,https://qiita.com/ttoori-ttoori/items/f7e99ed84afd31f4c3f2,2
0000/12/26 16:41:50,jellied_unagi,0,https://qiita.com/jellied_unagi/items/b915ef1182ac4f540375,8
0000/12/26 18:32:39,sotatakahashi,0,https://qiita.com/sotatakahashi/items/fa8cbc5b3ea027ee754a,0
0000/12/28 03:33:14,C2_now,4,https://qiita.com/C2_now/items/6dbaa5c2c113942dab29,0
0000/12/29 01:55:04,takeajioka,4,https://qiita.com/takeajioka/items/2d25ea7b64c59de3c2e6,1
0000/12/29 05:59:36,stozaki,5,https://qiita.com/stozaki/items/55d941a2017f3267309f,1
0000/12/29 06:19:58,stozaki,8,https://qiita.com/stozaki/items/b5ca82525d363619b52b,1
0000/12/29 08:28:00,Fuminori_Souma,4,https://qiita.com/Fuminori_Souma/items/75a9c8fda6637971aa07,1
0000/12/29 14:10:17,stozaki,7,https://qiita.com/stozaki/items/c4e56c35eacd0f8a80a1,1
0000/12/29 14:41:16,tommyecguitar,5,https://qiita.com/tommyecguitar/items/a7655d8e6309f14aa4c8,0
0000/12/30 01:49:50,watawatavoltage,8,https://qiita.com/watawatavoltage/items/9be7531d86a1ea9fb0a3,1
0000/12/30 16:25:57,eigs,7,https://qiita.com/eigs/items/940c61f07134bb62dd3b,1
0000/12/30 18:26:37,larking95,19,https://qiita.com/larking95/items/381ec7cdfba4a51ee117,1
0000/12/30 19:39:38,kaizen_nagoya,4,https://qiita.com/kaizen_nagoya/items/5e50b3c9c0004fe92bd9,0
0000/12/31 21:38:18,hakuturu583,12,https://qiita.com/hakuturu583/items/a138755ca45e0623ef9c,3
